a,b,fitness,generation
0.0784313725490196,-1.0784313725490198,1.084582852748943,10
0.11764705882352941,-0.7647058823529411,0.7785467128027681,10
0.11764705882352941,-0.7647058823529411,0.7785467128027681,10
0.11764705882352941,-1.0784313725490198,1.0922722029988468,10
0.11764705882352941,-0.7647058823529411,0.7785467128027681,10
0.11764705882352941,-0.7647058823529411,0.7785467128027681,10
0.0784313725490196,-1.0784313725490198,1.084582852748943,11
0.0784313725490196,-1.0784313725490198,1.084582852748943,11
0.11764705882352941,-0.7647058823529411,0.7785467128027681,11
0.11764705882352941,-2.019607843137255,2.033448673587082,11
0.11764705882352941,-2.019607843137255,2.033448673587082,11
0.11764705882352941,-1.0784313725490198,1.0922722029988468,11
0.11764705882352941,-0.7647058823529411,0.7785467128027681,11
0.11764705882352941,-0.7647058823529411,0.7785467128027681,11
0.11764705882352941,-0.7647058823529411,0.7785467128027681,11
0.11764705882352941,-0.7647058823529411,0.7785467128027681,11
0.11764705882352941,-0.7647058823529411,0.7785467128027681,12
0.11764705882352941,-0.7647058823529411,0.7785467128027681,12
0.11764705882352941,-0.7647058823529411,0.7785467128027681,12
0.11764705882352941,-0.7647058823529411,0.7785467128027681,12
0.11764705882352941,-1.0784313725490198,1.0922722029988468,12
0.0784313725490196,-0.7647058823529411,0.7708573625528642,12
0.11764705882352941,-0.7647058823529411,0.7785467128027681,12
0.11764705882352941,-1.0784313725490198,1.0922722029988468,12
0.11764705882352941,-0.7647058823529411,0.7785467128027681,12
0.11764705882352941,-0.7647058823529411,0.7785467128027681,12
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.0784313725490196,-0.7647058823529411,0.7708573625528642,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,13
0.11764705882352941,-0.7647058823529411,0.7785467128027681,14
0.0784313725490196,-0.7647058823529411,0.7708573625528642,14
0.11764705882352941,-0.7647058823529411,0.7785467128027681,14
0.0784313725490196,-0.7647058823529411,0.7708573625528642,14
0.11764705882352941,-0.7647058823529411,0.7785467128027681,14
0.0784313725490196,-0.7647058823529411,0.7708573625528642,14
0.11764705882352941,-0.7647058823529411,0.7785467128027681,14
0.11764705882352941,-0.7647058823529411,0.7785467128027681,14
0.11764705882352941,-0.6862745098039218,0.7001153402537488,14
0.0784313725490196,-0.7647058823529411,0.7708573625528642,14
0.0784313725490196,-0.7647058823529411,0.7708573625528642,15
0.11764705882352941,-0.7647058823529411,0.7785467128027681,15
0.11764705882352941,-0.6862745098039218,0.7001153402537488,15
0.39215686274509803,-0.7647058823529411,0.9184928873510187,15
0.11764705882352941,-0.6862745098039218,0.7001153402537488,15
0.0784313725490196,-0.7647058823529411,0.7708573625528642,15
0.0784313725490196,-0.7647058823529411,0.7708573625528642,15
0.0784313725490196,-0.7647058823529411,0.7708573625528642,15
0.0784313725490196,-0.7647058823529411,0.7708573625528642,15
0.11764705882352941,-0.6862745098039218,0.7001153402537488,15
0.11764705882352941,-0.6862745098039218,0.7001153402537488,16
0.0784313725490196,-0.7647058823529411,0.7708573625528642,16
0.11764705882352941,-0.6862745098039218,0.7001153402537488,16
0.0784313725490196,-0.13725490196078471,0.14340638216070783,16
0.11764705882352941,-0.6862745098039218,0.7001153402537488,16
0.11764705882352941,-0.6862745098039218,0.7001153402537488,16
0.11764705882352941,-1.9411764705882355,1.9550173010380625,16
0.0784313725490196,-3.196078431372549,3.202229911572472,16
0.11764705882352941,-0.6862745098039218,0.7001153402537488,16
0.0784313725490196,-0.7647058823529411,0.7708573625528642,16
0.11764705882352941,-0.6862745098039218,0.7001153402537488,17
0.11764705882352941,-0.6862745098039218,0.7001153402537488,17
0.0784313725490196,-0.7647058823529411,0.7708573625528642,17
0.0784313725490196,-0.13725490196078471,0.14340638216070783,17
0.7450980392156863,-0.8431372549019605,1.398308342945021,17
0.0784313725490196,-0.6862745098039218,0.6924259900038449,17
0.0784313725490196,-0.0588235294117645,0.0649750096116876,17
0.11764705882352941,-0.7647058823529411,0.7785467128027681,17
0.11764705882352941,-0.6862745098039218,0.7001153402537488,17
0.11764705882352941,-0.6862745098039218,0.7001153402537488,17
0.11764705882352941,-0.6862745098039218,0.7001153402537488,18
0.0784313725490196,-0.13725490196078471,0.14340638216070783,18
0.0784313725490196,-0.0588235294117645,0.0649750096116876,18
0.0784313725490196,-0.6862745098039218,0.6924259900038449,18
0.0784313725490196,-0.0588235294117645,0.0649750096116876,18
0.0784313725490196,-0.13725490196078471,0.14340638216070783,18
0.0784313725490196,-0.0588235294117645,0.0649750096116876,18
0.0784313725490196,-0.13725490196078471,0.14340638216070783,18
0.0784313725490196,-0.0588235294117645,0.0649750096116876,18
0.0784313725490196,-0.0588235294117645,0.0649750096116876,18
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,19
0.23529411764705882,-2.6470588235294117,2.7024221453287196,19
0.0784313725490196,-0.0588235294117645,0.0649750096116876,20
0.0784313725490196,-0.0588235294117645,0.0649750096116876,20
5.098039215686274,-0.0588235294117645,26.048827374086887,20
0.0784313725490196,-0.0588235294117645,0.0649750096116876,20
0.0784313725490196,-0.0588235294117645,0.0649750096116876,20
0.0784313725490196,-0.0588235294117645,0.0649750096116876,20
0.0784313725490196,-0.0588235294117645,0.0649750096116876,20
0.0784313725490196,-0.13725490196078471,0.14340638216070783,20
0.0784313725490196,-0.0588235294117645,0.0649750096116876,20
0.0784313725490196,-0.0588235294117645,0.0649750096116876,20
0.0784313725490196,-0.0588235294117645,0.0649750096116876,21
0.0784313725490196,-0.0588235294117645,0.0649750096116876,21
0.0784313725490196,-0.0588235294117645,0.0649750096116876,21
0.0784313725490196,-0.0588235294117645,0.0649750096116876,21
0.0784313725490196,-0.0588235294117645,0.0649750096116876,21
0.7058823529411765,-0.0588235294117645,0.5570934256055362,21
2.5098039215686274,-0.0588235294117645,6.357939254133026,21
0.0784313725490196,-0.0588235294117645,0.0649750096116876,21
0.0784313725490196,-0.0588235294117645,0.0649750096116876,21
2.9019607843137254,-0.0588235294117645,8.480199923106497,21
0.7058823529411765,-0.0588235294117645,0.5570934256055362,22
0.0784313725490196,-0.0588235294117645,0.0649750096116876,22
0.0784313725490196,-0.0588235294117645,0.0649750096116876,22
0.0784313725490196,-0.0588235294117645,0.0649750096116876,22
0.0784313725490196,-2.5686274509803924,2.5747789311803153,22
0.0784313725490196,-0.0588235294117645,0.0649750096116876,22
0.0784313725490196,-0.0588235294117645,0.0649750096116876,22
0.0784313725490196,-0.0588235294117645,0.0649750096116876,22
2.588235294117647,-0.6470588235294121,7.346020761245676,22
0.0784313725490196,-0.0588235294117645,0.0649750096116876,22
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,23
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.39215686274509803,-0.0588235294117645,0.21261053440984215,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,24
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,25
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,26
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,27
0.0784313725490196,-0.0588235294117645,0.0649750096116876,28
0.0784313725490196,-0.0588235294117645,0.0649750096116876,28
0.0784313725490196,-0.0588235294117645,0.0649750096116876,28
0.0784313725490196,-0.0588235294117645,0.0649750096116876,28
0.0784313725490196,-0.13725490196078471,0.14340638216070783,28
0.0784313725490196,-0.0588235294117645,0.0649750096116876,28
0.0784313725490196,-0.0588235294117645,0.0649750096116876,28
0.0784313725490196,-0.0588235294117645,0.0649750096116876,28
0.0784313725490196,-0.0588235294117645,0.0649750096116876,28
0.0784313725490196,-0.8431372549019605,0.8492887351018835,28
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,29
0.0784313725490196,-0.0588235294117645,0.0649750096116876,30
0.0784313725490196,-0.0588235294117645,0.0649750096116876,30
0.0784313725490196,-0.0588235294117645,0.0649750096116876,30
0.0784313725490196,-0.0588235294117645,0.0649750096116876,30
5.098039215686274,-0.5294117647058822,26.519415609381007,30
0.0784313725490196,-0.0588235294117645,0.0649750096116876,30
0.0784313725490196,-0.0588235294117645,0.0649750096116876,30
0.0784313725490196,-0.0588235294117645,0.0649750096116876,30
0.0784313725490196,-2.5686274509803924,2.5747789311803153,30
0.0784313725490196,-0.0588235294117645,0.0649750096116876,30
0.7058823529411765,-0.0588235294117645,0.5570934256055362,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,31
5.098039215686274,-2.5686274509803924,28.558631295655516,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,31
0.0784313725490196,-0.0588235294117645,0.0649750096116876,32
0.0784313725490196,-0.0588235294117645,0.0649750096116876,32
0.0784313725490196,-0.0588235294117645,0.0649750096116876,32
0.0784313725490196,-0.0588235294117645,0.0649750096116876,32
0.0784313725490196,-0.0588235294117645,0.0649750096116876,32
1.3333333333333333,-0.6862745098039218,2.4640522875816995,32
0.0784313725490196,-0.0588235294117645,0.0649750096116876,32
0.0784313725490196,-0.13725490196078471,0.14340638216070783,32
0.0784313725490196,-0.0588235294117645,0.0649750096116876,32
0.0784313725490196,-0.0588235294117645,0.0649750096116876,32
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
1.3333333333333333,-0.6862745098039218,2.4640522875816995,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,33
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.0588235294117645,0.0649750096116876,34
0.0784313725490196,-0.6470588235294121,0.6532103037293352,35
0.0784313725490196,-0.0588235294117645,0.0649750096116876,35
0.0784313725490196,-0.0588235294117645,0.0649750096116876,35
0.0784313725490196,-0.0588235294117645,0.0649750096116876,35
0.0784313725490196,-0.0588235294117645,0.0649750096116876,35
0.0784313725490196,-0.0588235294117645,0.0649750096116876,35
0.0784313725490196,-0.0588235294117645,0.0649750096116876,35
0.23529411764705882,-0.0588235294117645,0.11418685121107246,35
0.0784313725490196,-0.0588235294117645,0.0649750096116876,35
0.0784313725490196,-0.0588235294117645,0.0649750096116876,35
0.11764705882352941,-2.5686274509803924,2.5824682814302196,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,36
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,37
0.0784313725490196,-0.0588235294117645,0.0649750096116876,38
1.3725490196078431,-0.0588235294117645,1.942714340638216,38
0.0784313725490196,-0.0588235294117645,0.0649750096116876,38
0.23529411764705882,4.96078431372549,5.016147635524798,38
0.0784313725490196,-0.0588235294117645,0.0649750096116876,38
0.0784313725490196,-0.0588235294117645,0.0649750096116876,38
0.0784313725490196,-0.0588235294117645,0.0649750096116876,38
0.0784313725490196,-0.0588235294117645,0.0649750096116876,38
0.0784313725490196,-0.0588235294117645,0.0649750096116876,38
0.0,-0.21568627450980404,0.21568627450980404,38
0.0784313725490196,-3.8235294117647056,3.8296808919646286,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,39
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0784313725490196,-0.0588235294117645,0.0649750096116876,40
0.0,-0.0588235294117645,0.0588235294117645,41
0.0784313725490196,-0.0588235294117645,0.0649750096116876,41
0.0784313725490196,-0.0588235294117645,0.0649750096116876,41
0.39215686274509803,-0.0588235294117645,0.21261053440984215,41
0.0784313725490196,-0.0588235294117645,0.0649750096116876,41
0.0784313725490196,-0.0588235294117645,0.0649750096116876,41
0.0784313725490196,-1.3137254901960786,1.3198769703960018,41
0.0784313725490196,-0.0588235294117645,0.0649750096116876,41
0.0784313725490196,-0.019607843137254832,0.02575932333717794,41
0.0784313725490196,-0.0588235294117645,0.0649750096116876,41
0.0784313725490196,-0.0588235294117645,0.0649750096116876,42
0.0784313725490196,-0.0588235294117645,0.0649750096116876,42
0.0784313725490196,-0.0588235294117645,0.0649750096116876,42
0.0784313725490196,-0.0588235294117645,0.0649750096116876,42
0.0,-0.0588235294117645,0.0588235294117645,42
0.7058823529411765,3.7058823529411757,4.204152249134948,42
0.0784313725490196,-0.0588235294117645,0.0649750096116876,42
0.0784313725490196,-0.0588235294117645,0.0649750096116876,42
0.0784313725490196,-0.0588235294117645,0.0649750096116876,42
2.5098039215686274,-0.0588235294117645,6.357939254133026,42
0.0784313725490196,-0.019607843137254832,0.02575932333717794,43
0.0,-0.0588235294117645,0.0588235294117645,43
0.0784313725490196,-0.0588235294117645,0.0649750096116876,43
0.0784313725490196,-0.0588235294117645,0.0649750096116876,43
0.0784313725490196,-0.019607843137254832,0.02575932333717794,43
0.0784313725490196,-0.0588235294117645,0.0649750096116876,43
0.0784313725490196,-0.019607843137254832,0.02575932333717794,43
0.0784313725490196,-2.5686274509803924,2.5747789311803153,43
0.0784313725490196,-0.0588235294117645,0.0649750096116876,43
0.0784313725490196,-0.0588235294117645,0.0649750096116876,43
0.0784313725490196,-0.0588235294117645,0.0649750096116876,44
0.0784313725490196,-0.019607843137254832,0.02575932333717794,44
0.11764705882352941,-0.019607843137254832,0.033448673587081826,44
0.0784313725490196,-0.019607843137254832,0.02575932333717794,44
0.0784313725490196,-0.019607843137254832,0.02575932333717794,44
0.0784313725490196,-0.019607843137254832,0.02575932333717794,44
0.0784313725490196,-0.019607843137254832,0.02575932333717794,44
0.0,-0.0588235294117645,0.0588235294117645,44
0.0784313725490196,-0.019607843137254832,0.02575932333717794,44
0.0,-0.0588235294117645,0.0588235294117645,44
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.0588235294117645,0.0649750096116876,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,45
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
0.11764705882352941,-0.019607843137254832,0.033448673587081826,46
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
0.0784313725490196,-0.019607843137254832,0.02575932333717794,46
